molecule_id,sample_id,source_type,rotatable_bond_count,has_ring,gate_mean,gate_p50,gate_p90,gate_p95,aligned_rms_displacement,mean_atom_displacement,max_atom_displacement,upstream_bond_violation,refined_bond_violation,delta_bond_violation,upstream_angle_violation,refined_angle_violation,delta_angle_violation,upstream_torsion_circular_error,refined_torsion_circular_error,delta_torsion_circular_error,upstream_ring_invalidity,refined_ring_invalidity,delta_ring_invalidity,upstream_clash_score,refined_clash_score,delta_clash_score,upstream_chirality_error,refined_chirality_error,delta_chirality_error,upstream_aligned_RMSD,refined_aligned_RMSD,delta_aligned_RMSD,delta_internal_error_sum,repair_outcome,subsets
c1ccc2c(NC3CCCC3)nnc(NC3CCCC3)c2c1,val::c1ccc2c(NC3CCCC3)nnc(NC3CCCC3)c2c1__gen0001,upstream_etflow_formal,4,True,0.03110149083659053,0.030383395962417126,0.03266166392713785,0.03313906611874699,0.006401819176971912,0.005850742571055889,0.01514444500207901,0.014160287566483,0.0129568483680486,-0.0012034391984343997,0.0209297332912683,0.0203455872833728,-0.0005841460078955009,0.200232446193695,0.2045248299837112,0.004292383790016174,0.0183920748531818,0.0175677649676799,-0.0008243098855018997,0.0,0.0,0.0,0.0,0.0,0.0,1.0385723114013672,1.0401813983917236,0.0016090869903564453,0.001680488698184374,worsened,all;rotatable_3_5;ring
c1ccc2c(Oc3nc(Nc4ccc(N5CCOCC5)cc4)c4ncn(C5CCCCC5)c4n3)cccc2c1,val::c1ccc2c(Oc3nc(Nc4ccc(N5CCOCC5)cc4)c4ncn(C5CCCCC5)c4n3)cccc2c1__gen0001,upstream_etflow_formal,6,True,0.040515560656785965,0.03952227346599102,0.04280579499900341,0.04346632976084947,0.00872545875608921,0.007742015179246664,0.027783764526247978,0.0147470096126198,0.0118717094883322,-0.0028753001242876,0.0227319542318582,0.0248837582767009,0.002151804044842699,0.063909150660038,0.0644107013940811,0.0005015507340431075,0.0176757425069808,0.0130236456170678,-0.004652096889912999,0.0,0.0,0.0,0.0,0.0,0.0,1.677371382713318,1.6801097393035889,0.002738356590270774,-0.004874042235314792,improved,all;rotatable_ge_6;ring
c1ccc2c(Oc3nc(Nc4ccc(N5CCOCC5)cc4)c4ncn(C5CCCCC5)c4n3)cccc2c1,val::c1ccc2c(Oc3nc(Nc4ccc(N5CCOCC5)cc4)c4ncn(C5CCCCC5)c4n3)cccc2c1__gen0000,upstream_etflow_formal,6,True,0.04032855946570635,0.039321523159742355,0.0426589161157608,0.04332796968519687,0.009147693403065205,0.007998265326023102,0.02832644060254097,0.0149756055325269,0.0132938669994473,-0.0016817385330795999,0.0224392637610435,0.0238653905689716,0.0014261268079280992,0.0451672375202178,0.0462836734950542,0.001116435974836405,0.0169411227107048,0.0138608952984213,-0.0030802274122835004,0.0,0.0,0.0,0.0,0.0,0.0,1.2303526401519775,1.2327419519424438,0.0023893117904663086,-0.002219403162598596,improved,all;rotatable_ge_6;ring
c1ccc2oc(-c3[nH]ncc3CN(Cc3ccncc3)CC3CCCO3)cc2c1,val::c1ccc2oc(-c3[nH]ncc3CN(Cc3ccncc3)CC3CCCO3)cc2c1__gen0000,upstream_etflow_formal,7,True,0.032903362065553665,0.03224136494100094,0.03422420993447304,0.03462681621313095,0.008792107924818993,0.007953482680022717,0.023277193307876587,0.012764947488904,0.0106651717796921,-0.002099775709211899,0.0253897048532962,0.0258219055831432,0.00043220072984699945,0.1279970854520797,0.1279233545064926,-7.373094558710269e-05,0.0173846613615751,0.0142673160880804,-0.0031173452734946996,0.0,0.0,0.0,0.0,0.0,0.0,2.0604848861694336,2.064199686050415,0.0037147998809814453,-0.004858651198446702,improved,all;rotatable_ge_6;ring
c1ccc2oc(-c3[nH]ncc3CN(Cc3ccncc3)CC3CCCO3)cc2c1,val::c1ccc2oc(-c3[nH]ncc3CN(Cc3ccncc3)CC3CCCO3)cc2c1__gen0001,upstream_etflow_formal,7,True,0.033396972343325615,0.03277317248284817,0.03465628661215305,0.03503658641129732,0.008720732294023037,0.00806314405053854,0.024112245067954063,0.0119776036590337,0.0097361840307712,-0.0022414196282625008,0.0225425865501165,0.0235648062080144,0.0010222196578979006,0.0579299926757812,0.0561907701194286,-0.0017392225563526015,0.013159742578864,0.0094593400135636,-0.0037004025653004004,0.0,0.0,0.0,0.0,0.0,0.0,2.643787145614624,2.6462762355804443,0.0024890899658203125,-0.006658825092017602,improved,all;rotatable_ge_6;ring
c1ccc2oc(Cc3ccc(Cc4nc5ccccc5o4)cc3)nc2c1,val::c1ccc2oc(Cc3ccc(Cc4nc5ccccc5o4)cc3)nc2c1__gen0000,upstream_etflow_formal,4,True,0.033015524968504906,0.03231325000524521,0.03444579988718033,0.03490073047578335,0.0051208785735070705,0.004902042914181948,0.009080223739147186,0.0118687646463513,0.0100461635738611,-0.0018226010724901997,0.0189728196710348,0.0181079804897308,-0.0008648391813039988,0.0552322268486022,0.0543980598449707,-0.0008341670036314947,0.0144426636397838,0.0109086586162447,-0.003534005023539101,0.0,0.0,0.0,0.0,0.0,0.0,1.5981214046478271,1.5995923280715942,0.0014709234237670898,-0.007055612280964794,improved,all;rotatable_3_5;ring
c1ccc2oc(Cc3ccc(Cc4nc5ccccc5o4)cc3)nc2c1,val::c1ccc2oc(Cc3ccc(Cc4nc5ccccc5o4)cc3)nc2c1__gen0001,upstream_etflow_formal,4,True,0.03300759196281433,0.03230937942862511,0.03443299643695354,0.0348859729245305,0.0051102531142532825,0.004845798015594482,0.00842687301337719,0.0106895491480827,0.0089717898517847,-0.001717759296298001,0.0185175947844982,0.0170908514410257,-0.0014267433434725016,0.0511115491390228,0.0512333214282989,0.00012177228927610223,0.0139094730839133,0.0101454993709921,-0.0037639737129212,0.0,0.0,0.0,0.0,0.0,0.0,1.4310604333877563,1.4321306943893433,0.001070261001586914,-0.0067867040634156,improved,all;rotatable_3_5;ring
c1ccc2sc(C3(N4CCCCC4)CCCCC3)cc2c1,val::c1ccc2sc(C3(N4CCCCC4)CCCCC3)cc2c1__gen0000,upstream_etflow_formal,2,True,0.035759544000029564,0.03526395000517368,0.037015970423817636,0.03738521952182054,0.004999442026019096,0.003769171889871359,0.013013005256652832,0.0147478263825178,0.0130027411505579,-0.0017450852319599013,0.0241671074181795,0.0240462739020586,-0.00012083351612090024,0.1313214302062988,0.129858911037445,-0.0014625191688537875,0.0207787863910198,0.0166495013982057,-0.004129284992814099,0.0,0.0,0.0,0.0,0.0,0.0,0.943454384803772,0.9436843991279602,0.00023001432418823242,-0.007457722909748688,improved,all;rotatable_le_2;ring
c1ccc2sc(C3(N4CCCCC4)CCCCC3)cc2c1,val::c1ccc2sc(C3(N4CCCCC4)CCCCC3)cc2c1__gen0001,upstream_etflow_formal,2,True,0.03496062569320202,0.03444208949804306,0.036263614520430566,0.036643754504621026,0.005545354913920164,0.004172311630100012,0.01388806663453579,0.0137446951121091,0.0108725298196077,-0.0028721652925013993,0.0270307566970586,0.0270050782710313,-2.5678426027301443e-05,0.1722052693367004,0.1758744120597839,0.003669142723083496,0.0176507234573364,0.0131599847227334,-0.004490738734603001,0.0,0.0,0.0,0.0,0.0,0.0,1.244543433189392,1.2452714443206787,0.0007280111312866211,-0.0037194397300482056,improved,all;rotatable_le_2;ring
c1ccc(-c2c(-c3nc4ccccc4[nH]3)n[nH]c2-c2ccco2)cc1,val::c1ccc(-c2c(-c3nc4ccccc4[nH]3)n[nH]c2-c2ccco2)cc1__gen0001,upstream_etflow_formal,3,True,0.04279312677681446,0.041956664994359016,0.04478954486548901,0.045360714010894296,0.006703049410134554,0.005307047627866268,0.017251990735530853,0.0131730064749717,0.0131699508056044,-3.0556693672995072e-06,0.0193295013159513,0.0178259015083313,-0.00150359980762,0.0766075477004051,0.0742744579911232,-0.0023330897092818936,0.0132544357329607,0.0122865121811628,-0.0009679235517978998,0.0,0.0,0.0,0.0,0.0,0.0,1.5736404657363892,1.5740418434143066,0.00040137767791748047,-0.004807668738067093,improved,all;rotatable_3_5;ring
c1ccc(-c2c(-c3nc4ccccc4[nH]3)n[nH]c2-c2ccco2)cc1,val::c1ccc(-c2c(-c3nc4ccccc4[nH]3)n[nH]c2-c2ccco2)cc1__gen0000,upstream_etflow_formal,3,True,0.03857003431767225,0.0377969816327095,0.040415647253394124,0.04094071816653013,0.005830463487654924,0.00498404772952199,0.0118942242115736,0.0137220630422234,0.0130694545805454,-0.0006526084616780004,0.0164880063384771,0.0157879199832677,-0.0007000863552093992,0.06728246062994,0.0694778338074684,0.0021953731775283952,0.011583786457777,0.0114950817078351,-8.870474994190046e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.1370373964309692,1.1373594999313354,0.00032210350036621094,0.0007539736106990953,worsened,all;rotatable_3_5;ring
c1ccc(-c2cn3c(n2)-c2ccccc2C3)cc1,val::c1ccc(-c2cn3c(n2)-c2ccccc2C3)cc1__gen0001,upstream_etflow_formal,1,True,0.032371341716498137,0.03169853799045086,0.033994050696492195,0.034455505199730396,0.004711134824901819,0.003801570739597082,0.01432755682617426,0.0114476317539811,0.0127395680174231,0.0012919362634419996,0.0187446195632219,0.0194084607064723,0.0006638411432503995,0.009151242673397,0.0092279827222228,7.67400488257998e-05,0.0126414420083165,0.0144319236278533,0.0017904816195368004,0.0,0.0,0.0,0.0,0.0,0.0,0.0380603559315204,0.0383072420954704,0.0002468861639500011,0.003822999075054999,worsened,all;rotatable_le_2;ring
c1ccc(-c2cn3c(n2)-c2ccccc2C3)cc1,val::c1ccc(-c2cn3c(n2)-c2ccccc2C3)cc1__gen0000,upstream_etflow_formal,1,True,0.042098003439605236,0.04123155027627945,0.04419407248497009,0.04479352943599224,0.006384078413248062,0.004493317566812038,0.019087307155132294,0.0108247818425297,0.0137984864413738,0.0029737045988441,0.0178017616271972,0.0193467773497104,0.0015450157225131989,0.001744985464029,0.0016341209411621,-0.00011086452286689997,0.0110798003152012,0.0151239689439535,0.004044168628752301,0.0,0.0,0.0,0.0,0.0,0.0,1.84562623500824,1.8452969789505005,-0.00032925605773947986,0.0084520244272427,worsened,all;rotatable_le_2;ring
c1ccc(-c2csc(-n3cccn3)n2)cc1,val::c1ccc(-c2csc(-n3cccn3)n2)cc1__gen0000,upstream_etflow_formal,2,True,0.042342900298535824,0.04136134497821331,0.045206128433346746,0.045866125635802744,0.009100956842303276,0.0064460341818630695,0.02440767176449299,0.0163353681564331,0.0141161242499947,-0.0022192439064383992,0.0155392345041036,0.0156576540321111,0.00011841952800749865,0.0236832313239574,0.0237413384020328,5.810707807539853e-05,0.0189151167869567,0.0164605304598808,-0.0024545863270758993,0.0,0.0,0.0,0.0,0.0,0.0,1.3547197580337524,1.3542232513427734,-0.0004965066909790039,-0.004497303627431401,improved,all;rotatable_le_2;ring
c1ccc(-c2csc(-n3cccn3)n2)cc1,val::c1ccc(-c2csc(-n3cccn3)n2)cc1__gen0001,upstream_etflow_formal,2,True,0.04723439458757639,0.04627828486263752,0.049895196408033374,0.0505325585603714,0.009807826019823551,0.006766152568161488,0.025993553921580315,0.0150695024058222,0.0136385494843125,-0.001430952921509701,0.0157808382064104,0.0160704348236322,0.0002895966172217976,0.0186257362365722,0.0170387029647827,-0.0015870332717894987,0.0180746614933013,0.0161380842328071,-0.001936577260494201,0.0,0.0,0.0,0.0,0.0,0.0,0.0284911431372165,0.029508912935853,0.0010177697986365024,-0.004664966836571603,improved,all;rotatable_le_2;ring
c1ccc(-c2ncc(CN3CCN(c4ccccn4)CC3)[nH]2)cc1,val::c1ccc(-c2ncc(CN3CCN(c4ccccn4)CC3)[nH]2)cc1__gen0001,upstream_etflow_formal,4,True,0.035888101905584335,0.03527018055319786,0.037338060513138774,0.03777222577482462,0.005780321080237627,0.005215715151280165,0.015114578418433666,0.0141969053074717,0.0121480477973818,-0.0020488575100899003,0.022007618099451,0.0219275187700986,-8.009932935239966e-05,0.1057189404964447,0.0998543500900268,-0.005864590406417902,0.0185949280858039,0.0155910151079297,-0.0030039129778741992,0.0,0.0,0.0,0.0,0.0,0.0,0.9773352146148682,0.978423237800598,0.0010880231857298694,-0.010997460223734401,improved,all;rotatable_3_5;ring
c1ccc(-c2ncc(CN3CCN(c4ccccn4)CC3)[nH]2)cc1,val::c1ccc(-c2ncc(CN3CCN(c4ccccn4)CC3)[nH]2)cc1__gen0000,upstream_etflow_formal,4,True,0.039527708664536476,0.03882043808698654,0.04118967317044735,0.04168639089912176,0.005312840919941664,0.0045008365996181965,0.013986925594508648,0.0129379080608487,0.0120044527575373,-0.0009334553033114,0.0169852282851934,0.0185923185199499,0.0016070902347564975,0.0783382654190063,0.0790861845016479,0.0007479190826415877,0.0184332076460123,0.0160426367074251,-0.002390570938587199,0.0,0.0,0.0,0.0,0.0,0.0,2.0681753158569336,2.070079803466797,0.0019044876098632812,-0.000969016924500514,improved,all;rotatable_3_5;ring
Cc1ccc(_C=N_n2c(-c3ccncc3)n[nH]c2=S)cc1,val::Cc1ccc(_C=N_n2c(-c3ccncc3)n[nH]c2=S)cc1__gen0000,cartesian_teacher_100k,4,True,0.06400916632264853,0.06053287535905838,0.07242878451943398,0.07456672526896,0.04553288593888283,0.03726018965244293,0.10420781373977661,0.0890901982784271,0.0639629065990448,-0.025127291679382296,0.0578507222235202,0.0480341427028179,-0.0098165795207023,0.1040527522563934,0.1080830618739128,0.0040303096175193925,0.0645207092165947,0.0468632318079471,-0.017657477408647593,0.0,0.0,0.0,0.0,0.0,0.0,1.4761781692504885,1.4905966520309448,0.014418482780456321,-0.048571038991212796,improved,all;rotatable_3_5;ring
Cc1ccc(_C=N_n2c(-c3ccncc3)n[nH]c2=S)cc1,val::Cc1ccc(_C=N_n2c(-c3ccncc3)n[nH]c2=S)cc1__gen0001,cartesian_teacher_100k,4,True,0.06763681024312973,0.06371831521391869,0.07745789811015129,0.07992924414575099,0.04694855585694313,0.03864659368991852,0.1116781160235405,0.0810012146830558,0.0568777583539485,-0.02412345632910729,0.0581550933420658,0.0484146922826767,-0.0097404010593891,0.1234230548143386,0.1121438518166542,-0.011279202997684395,0.0558649785816669,0.041466150432825,-0.0143988281488419,0.0,0.0,0.0,0.0,0.0,0.0,1.6842362880706787,1.6980360746383667,0.013799786567687988,-0.05954188853502269,improved,all;rotatable_3_5;ring
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CS_C(=N_C(C)C)NC(C)C)[C@H]2SC1,val::CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CS_C(=N_C(C)C)NC(C)C)[C@H]2SC1__gen0000,cartesian_teacher_100k,18,True,0.09754054062068462,0.10082021728157997,0.10703383684158325,0.1074318565428257,0.2047576606273651,0.19079196453094482,0.27538788318634033,0.2097234725952148,0.0718857571482658,-0.137837715446949,0.130126342177391,0.0475002452731132,-0.0826260969042778,0.1213531196117401,0.0687616765499115,-0.0525914430618286,0.1428720504045486,0.0533578395843505,-0.08951421082019809,0.0,0.0,0.0,0.0,0.0,0.0,2.769301414489746,2.832636833190918,0.06333541870117188,-0.3625694662332535,improved,all;rotatable_ge_6;ring
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CS_C(=N_C(C)C)NC(C)C)[C@H]2SC1,val::CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CS_C(=N_C(C)C)NC(C)C)[C@H]2SC1__gen0001,cartesian_teacher_100k,18,True,0.10000533424317837,0.10384678840637207,0.10670696943998337,0.10698248818516731,0.20762774348258972,0.19129638373851776,0.2856754660606384,0.205340638756752,0.0622608922421932,-0.1430797465145588,0.1235981434583664,0.0428042933344841,-0.0807938501238823,0.1342178881168365,0.0523871853947639,-0.0818307027220726,0.1318316459655761,0.0483694337308406,-0.08346221223473549,0.0,0.0,0.0,0.0,0.0,0.0,2.7080483436584477,2.770004272460937,0.061955928802489346,-0.3891665115952492,improved,all;rotatable_ge_6;ring
Cc1ccc(NC(=O)CNC(=O)c2cccs2)cc1S(=O)(=O)Nc1ccc(Cl)cc1,val::Cc1ccc(NC(=O)CNC(=O)c2cccs2)cc1S(=O)(=O)Nc1ccc(Cl)cc1__gen0000,cartesian_teacher_100k,10,True,0.08826670050621033,0.08801156654953957,0.08960752785205842,0.08982722759246826,0.10760685056447983,0.09505187720060349,0.19868890941143036,0.1147139519453048,0.062824048101902,-0.05188990384340281,0.063163012266159,0.0393882803618907,-0.0237747319042683,0.1017605066299438,0.0483365543186664,-0.0534239523112774,0.0851461440324783,0.0478228032588958,-0.03732334077358251,0.0,0.0,0.0,0.0,0.0,0.0,0.3726712465286255,0.3637671768665313,-0.008904069662094172,-0.16641192883253103,improved,all;rotatable_ge_6;ring
Cc1ccc(NC(=O)CNC(=O)c2cccs2)cc1S(=O)(=O)Nc1ccc(Cl)cc1,val::Cc1ccc(NC(=O)CNC(=O)c2cccs2)cc1S(=O)(=O)Nc1ccc(Cl)cc1__gen0001,cartesian_teacher_100k,10,True,0.09291980043053627,0.09240484982728958,0.09467566907405853,0.09508984237909317,0.11730928719043732,0.10466885566711426,0.21065093576908112,0.117876335978508,0.0595887340605258,-0.0582876019179822,0.0837495848536491,0.0505548901855945,-0.033194694668054595,0.1088516265153884,0.0465789139270782,-0.06227271258831021,0.1261869668960571,0.0674584209918975,-0.0587285459041596,0.0,0.0,0.0,0.0,0.0,0.0,1.3817812204360962,1.425918698310852,0.04413747787475586,-0.2124835550785066,improved,all;rotatable_ge_6;ring
Cc1ccc2nc(Nc3nc(CSc4nnnn4-c4ccccc4)cc(=O)[nH]3)nc(C)c2c1,val::Cc1ccc2nc(Nc3nc(CSc4nnnn4-c4ccccc4)cc(=O)[nH]3)nc(C)c2c1__gen0000,cartesian_teacher_100k,8,True,0.09609654545783997,0.09516210108995438,0.09855743944644928,0.09928446114063262,0.09777402877807617,0.08007936924695969,0.18619999289512634,0.1191778853535652,0.0675340816378593,-0.0516438037157059,0.0580336488783359,0.0414998941123485,-0.016533754765987396,0.0475766099989414,0.049906026571989,0.0023294165730475963,0.087036944925785,0.0510731413960456,-0.035963803529739394,0.0,0.0,0.0,0.0,0.0,0.0,1.9423816204071045,1.9681329727172847,0.02575135231018022,-0.10181194543838509,improved,all;rotatable_ge_6;ring
Cc1ccc2nc(Nc3nc(CSc4nnnn4-c4ccccc4)cc(=O)[nH]3)nc(C)c2c1,val::Cc1ccc2nc(Nc3nc(CSc4nnnn4-c4ccccc4)cc(=O)[nH]3)nc(C)c2c1__gen0001,cartesian_teacher_100k,8,True,0.08999646268785,0.08863486349582672,0.0950328454375267,0.09626529589295386,0.08899872750043869,0.07298211753368378,0.17255088686943054,0.1095886081457138,0.0642391964793205,-0.04534941166639331,0.049455638974905,0.0414505265653133,-0.008005112409591703,0.0622004196047782,0.066329151391983,0.004128731787204805,0.0824899226427078,0.0488744936883449,-0.0336154289543629,0.0,0.0,0.0,0.0,0.0,0.0,2.418436050415039,2.4411025047302246,0.022666454315185547,-0.08284122124314311,improved,all;rotatable_ge_6;ring
C=CC[NH+]1C(c2ccccc2)=CS_C1=C(\C#N)c1nnc2n1CCCCC2,val::C=CC[NH+]1C(c2ccccc2)=CS_C1=C(\C#N)c1nnc2n1CCCCC2__gen0000,cartesian_teacher_100k,4,True,0.11547522991895676,0.11689069867134094,0.11877272129058838,0.11900008767843247,0.16660718619823456,0.14899462461471558,0.2572888433933258,0.1466422080993652,0.0635334774851799,-0.0831087306141853,0.1076255068182945,0.0441532619297504,-0.0634722448885441,0.0995825678110122,0.0624978728592395,-0.0370846949517727,0.1233006492257118,0.0512294396758079,-0.0720712095499039,0.0,0.0,0.0,0.0,0.0,0.0,1.344367742538452,1.3979339599609375,0.053566217422485574,-0.255736880004406,improved,all;rotatable_3_5;ring
C=CC[NH+]1C(c2ccccc2)=CS_C1=C(\C#N)c1nnc2n1CCCCC2,val::C=CC[NH+]1C(c2ccccc2)=CS_C1=C(\C#N)c1nnc2n1CCCCC2__gen0001,cartesian_teacher_100k,4,True,0.12064073979854584,0.12195774540305138,0.12297623381018638,0.1231602568179369,0.17976419627666473,0.1634085476398468,0.27456843852996826,0.1622958928346634,0.0676238909363746,-0.0946720018982888,0.1303000003099441,0.0640658885240554,-0.0662341117858887,0.0807665884494781,0.0852692425251007,0.0045026540756226,0.174462080001831,0.0665910542011261,-0.1078710258007049,0.0,0.0,0.0,0.0,0.0,0.0,0.7620950937271118,0.7641844153404236,0.0020893216133117676,-0.2642744854092598,improved,all;rotatable_3_5;ring
CCN1CC[NH+](CCOCCOc2ccccc2-c2ccccc2)CC1,val::CCN1CC[NH+](CCOCCOc2ccccc2-c2ccccc2)CC1__gen0000,cartesian_teacher_100k,10,True,0.125570148229599,0.12671922147274017,0.1282092660665512,0.12845465689897537,0.22649499773979187,0.20891276001930237,0.3576050102710724,0.1580482721328735,0.0404890440404415,-0.11755922809243201,0.1310605257749557,0.046293843537569,-0.0847666822373867,0.15910504758358,0.0730118006467819,-0.0860932469367981,0.135338619351387,0.0335831455886364,-0.1017554737627506,0.0,0.0,0.0,0.0,0.0,0.0,1.5079723596572876,1.5673084259033203,0.059336066246032715,-0.39017463102936745,improved,all;rotatable_ge_6;ring
CCN1CC[NH+](CCOCCOc2ccccc2-c2ccccc2)CC1,val::CCN1CC[NH+](CCOCCOc2ccccc2-c2ccccc2)CC1__gen0001,cartesian_teacher_100k,10,True,0.12429612316191196,0.1253940649330616,0.12664333879947662,0.126825188100338,0.22417575120925903,0.2091977298259735,0.3144380450248718,0.1840472817420959,0.0589361190795898,-0.1251111626625061,0.143359825015068,0.0429281257092952,-0.1004316993057728,0.1140578016638755,0.040738008916378,-0.0733197927474975,0.1912683248519897,0.0624733306467533,-0.12879499420523638,0.0,0.0,0.0,0.0,0.0,0.0,1.3738853931427002,1.451192855834961,0.07730746269226074,-0.42765764892101277,improved,all;rotatable_ge_6;ring
CCOC(=O)N1CCN(C(=O)c2cn(C)c3ccc(S(=O)(=O)N(C)C4CCCCC4)cc3c2=O)CC1,val::CCOC(=O)N1CCN(C(=O)c2cn(C)c3ccc(S(=O)(=O)N(C)C4CCCCC4)cc3c2=O)CC1__gen0000,cartesian_teacher_100k,11,True,0.10053225792944431,0.1020277626812458,0.10364401340484619,0.10378242656588554,0.18741145730018616,0.17041537165641785,0.25852012634277344,0.1682256609201431,0.0726682022213935,-0.0955574586987496,0.1166525781154632,0.0535684116184711,-0.06308416649699211,0.0598833188414573,0.0480220280587673,-0.01186129078269,0.1311826258897781,0.0605707876384258,-0.07061183825135231,0.0,0.0,0.0,0.0,0.0,0.0,2.4096460342407227,2.4805920124053955,0.07094597816467285,-0.241114754229784,improved,all;rotatable_ge_6;ring
CCOC(=O)N1CCN(C(=O)c2cn(C)c3ccc(S(=O)(=O)N(C)C4CCCCC4)cc3c2=O)CC1,val::CCOC(=O)N1CCN(C(=O)c2cn(C)c3ccc(S(=O)(=O)N(C)C4CCCCC4)cc3c2=O)CC1__gen0001,cartesian_teacher_100k,11,True,0.10407879948616028,0.1054445207118988,0.10679431185126305,0.1069872934371233,0.18930776417255402,0.1699441820383072,0.2625191807746887,0.1548335701227188,0.0604280717670917,-0.09440549835562712,0.0928344279527664,0.0519454814493656,-0.0408889465034008,0.0765684396028518,0.0866507738828659,0.010082334280014107,0.1146996319293975,0.0409529246389865,-0.073746707290411,0.0,0.0,0.0,0.0,0.0,0.0,1.643765926361084,1.728020429611206,0.08425450325012207,-0.19895881786942482,improved,all;rotatable_ge_6;ring
CN(C)c1ccc(C(=O)c2ccccc2C(=O)O)c(O)c1,val::CN(C)c1ccc(C(=O)c2ccccc2C(=O)O)c(O)c1__gen0000,cartesian_teacher_100k,8,True,0.10337558947503567,0.10344298928976059,0.10432289987802505,0.10447602942585946,0.15700601041316986,0.13966743648052216,0.34062954783439636,0.125354990363121,0.0546743273735046,-0.07068066298961641,0.1508309692144394,0.0541545338928699,-0.0966764353215695,0.0572467632591724,0.0443621203303337,-0.012884642928838695,0.1098749041557312,0.0482271127402782,-0.061647791415453,0.0,0.0,0.0,0.0,0.0,0.0,1.99702262878418,2.06230092048645,0.06527829170227029,-0.24188953265547758,improved,all;rotatable_ge_6;ring
CN(C)c1ccc(C(=O)c2ccccc2C(=O)O)c(O)c1,val::CN(C)c1ccc(C(=O)c2ccccc2C(=O)O)c(O)c1__gen0001,cartesian_teacher_100k,8,True,0.10349176451563835,0.10423837602138519,0.10689530223608017,0.10716565549373627,0.15192271769046783,0.13879983127117157,0.24773912131786346,0.1496254503726959,0.0676504001021385,-0.08197505027055739,0.1414872705936432,0.0679328292608261,-0.07355444133281709,0.0529660508036613,0.047318872064352,-0.005647178739309297,0.1739071160554886,0.0771889016032219,-0.0967182144522667,0.0,0.0,0.0,0.0,0.0,0.0,0.4586823880672455,0.4331100881099701,-0.02557229995727539,-0.2578948847949505,improved,all;rotatable_ge_6;ring
